,Patient_A_Suspected_Klinefelter,Patient_B_Suspected_NOA
ENSG00000285618,0.0,0.0
ENSG00000285619,0.0,0.0
FAM90A16,0.0,0.0
ENSG00000285621,7.642824128717041,0.96179472320236
ENSG00000285622,0.0,0.0
ENSG00000285623,0.0,0.0
ENSG00000285624,6.1882468981340875,5.34238245451844
ENSG00000285625,0.0,116.76260635234442
ENSG00000285626,0.0,0.0
ENSG00000285627,31.895756819559033,1.8329218170145365
ENSG00000285628,0.0,0.0
ENSG00000285629,0.0,0.0
ENSG00000285630,77.83922409220737,61.0942948433854
ENSG00000285631,0.0,0.0
ENSG00000285632,25.92634432881767,0.0
ENSG00000285633,25.310051345541616,0.9017351775556363
ENSG00000285634,303.4858779917343,6.76560958307766
ENSG00000285635,20.04937533094931,0.0
ENSG00000285636,0.0,19.68609948517109
ENSG00000285637,1.0495416604125412,1.8913821298332618
ENSG00000285638,0.0,0.0
ENSG00000285639,47.67053870172372,0.0
ENSG00000285640,1.0651800067346646,0.0
ENSG00000285641,0.0,15.05274116688372
ENSG00000285642,0.0,0.0
ENSG00000285643,0.0,0.0
ENSG00000285644,83.81435098369064,7.4729399053835035
ENSG00000285645,0.0,0.0
ENSG00000285646,46.11030256255012,10.175353671774372
ENSG00000285647,0.0,0.0
ENSG00000285648,0.0,0.0
ENSG00000285649,0.9344934621656233,0.9734348530336407
ENSG00000285650,0.0,0.0
ENSG00000285651,108.67952925787124,13.485149411287937
ENSG00000285652,26.05795205435263,0.9981452431022887
ENSG00000285653,0.0,1.9435596612259458
ENSG00000285654,10.803740094830577,0.0
ENSG00000285655,0.0,0.0
ENSG00000285656,0.0,0.9797041033390058
FAM90A19,0.0,0.0
ENSG00000285658,38.66696643743132,4.845087840922509
ENSG00000285659,0.0,0.0
ENSG00000285660,0.0,0.0
ENSG00000285661,11.246643373877252,1.070758533277491
FAM245B,5.889311429823552,26.534252430797093
ENSG00000285663,57.321150868038295,2.7489708390981606
ENSG00000285664,109.48621316212697,15.337538551159128
TOP1P1,0.0,0.0
ENSG00000285666,5.111752949413142,0.0
ENSG00000285667,31.86245395863199,0.9405055887404323
ENSG00000285668,0.0,0.0
ENSG00000285669,74.73318748155819,28.152539465989946
ENSG00000285670,14.138195798683764,1.0962884522241045
ENSG00000285671,9.111171391495592,0.0
ENSG00000285672,14.543473411451362,4.312975178219952
ENSG00000285673,2.0866628828017353,1.1304740612534931
ENSG00000285674,0.0,0.0
ENSG00000285675,0.0,0.0
ENSG00000285676,26.465435719467678,3.5499206811338277
ENSG00000285677,16.857069919901498,4.143980950890277
ENSG00000285678,0.0,0.0
ENSG00000285679,7.2322552268646545,2.8149680177291057
ENSG00000285680,21.587128967673998,3.2861690696921606
ENSG00000285681,0.0,0.0
ENSG00000285682,29.777708682844256,1.7212426803198984
ENSG00000285683,0.0,6.980031743080817
ENSG00000285684,9.94037628823707,0.0
ENSG00000285685,0.0,0.0
LINC02834,0.0,0.0
FAM90A22.1,0.0,0.0
ENSG00000285688,0.0,0.0
ENSG00000285689,0.0,0.0
ENSG00000285690,0.0,0.0
ENSG00000285691,14.150348034146004,14.031808539667711
ENSG00000285692,12.64384098028778,33.7763504762662
ENSG00000285693,0.0,152.37685263830065
ENSG00000285694,1.9993381307863933,16.15048481662195
ENSG00000285695,41.172352185195734,0.0
ENSG00000285696,17.445608334427718,0.0
ENSG00000285697,5.2669245716607715,7.52727830330111
ENSG00000285698,13.90167989513708,0.0
ENSG00000285699,0.0,0.0
ENSG00000285700,21.191761955325223,0.0
ENSG00000285701,5.177849139540704,0.0
ENSG00000285702,1.0742676930481259,0.0
ENSG00000285703,0.0,0.0
ENSG00000285704,4.68010214064236,0.0
ENSG00000285705,0.0,0.0
ENSG00000285706,71.10071602330248,14.480750312377765
ENSG00000285707,7.9719746496057695,1.007937532263568
ENSG00000285708,0.0,0.0
ENSG00000285709,11.097370750781261,0.0
ENSG00000285710,12.503882740378504,0.0
LINC02835,2.1937750668634415,0.0
ENSG00000285712,0.0,0.0
ENSG00000285713,0.0,0.0
ENSG00000285714,0.0,0.0
ENSG00000285715,50.73612938595225,10.794867127653898
ENSG00000285716,0.0,0.0
ENSG00000285717,0.0,5.469311473559465
ENSG00000285718,11.512437147859986,0.0
ENSG00000285719,0.0,10.792843118912987
FAM90A17,0.0,0.0
ENSG00000285722,0.0,0.0
ENSG00000285723,0.0,0.0
ENSG00000285724,13.969053714533477,32.74037423163117
ENSG00000285725,20.249134130861965,67.39140688126216
ENSG00000285726,0.0,0.0
ENSG00000285727,0.0,0.0
ENSG00000285728,6.960117123057104,3.104725619026264
ENSG00000285729,5.881879941046996,0.8212805574965859
ENSG00000285730,19.4748132855934,2.600707395274892
ENSG00000285731,0.0,0.0
ENSG00000285732,0.0,0.9465055440682109
ENSG00000285733,0.9670406315853356,28.965906549068606
ENSG00000285734,39.334070279532256,0.0
LINC02717,75.68570282741584,7.522910642464151
ENSG00000285736,0.0,0.0
LINC02680,34.43063801528123,54.06201921187882
ENSG00000285738,6.280011066713682,3.5628226758471904
ENSG00000285739,0.0,0.0
ENSG00000285740,8.690555556176257,11.009422080084128
ENSG00000285741,0.0,0.0
ENSG00000285742,7.068967164515367,14.66926650171004
ENSG00000285743,0.0,0.0
ENSG00000285744,55.82336994818222,5.232974185873421
ENSG00000285745,0.0,0.0
ENSG00000285746,0.0,0.0
ENSG00000285747,1.0641086360788674,0.0
ENSG00000285748,4.750965214111082,1.0029213626621285
ENSG00000285749,218.33196374440388,21.621874215798332
ENSG00000285750,5.768015759855577,0.8403916872111981
ENSG00000285751,0.0,3.1874438542647483
CDC42-AS1,12.095360503632111,0.0
LCEP3,0.0,0.0
ENSG00000285754,11.553962980822647,0.0
ENSG00000285755,51.253265814791725,3.054297620768375
ENSG00000285756,273.30480754740245,46.50769614366721
ENSG00000285758,16.280276312281938,0.0
ENSG00000285759,0.0,0.0
ENSG00000285760,0.0,0.0
ENSG00000285761,13.843218691927332,0.0
ENSG00000285762,12.771180258319985,0.9386988844619563
ENSG00000285763,37.78863916308689,2.039184002066367
ENSG00000285764,0.0,0.0
FAM90A23.1,1.9464228825006908,0.0
ENSG00000285766,6.909039510623156,0.0
ENSG00000285767,7.968939127437749,0.0
LINC02849,0.0,0.0
ENSG00000285769,0.0,0.0
ENSG00000285770,8.677424808360637,0.0
ENSG00000285771,0.0,5.062227915114729
ENSG00000285772,2.8573269933025958,0.0
ENSG00000285773,0.0,0.0
SAMD4A-AS1,11.714338632842953,0.0
ENSG00000285775,0.0,0.0
ENSG00000285776,3.1347753555631446,0.0
ENSG00000285777,23.250317959665693,78.04211848478393
ENSG00000285778,60.133081581877285,11.841267542418102
ENSG00000285779,0.0,0.0
ENSG00000285780,3.9787088541711335,6.344592393345963
ENSG00000285781,0.0,0.0
ENSG00000285782,30.86547787767563,0.0
ENSG00000285783,14.71646769024048,0.0
ENSG00000285784,11.953805089461731,0.0
ENSG00000285785,0.0,0.0
ENSG00000285786,17.21961429888409,0.0
ENSG00000285787,0.0,0.0
ENSG00000285788,9.904222193406822,0.0
ENSG00000285789,0.0,0.0
ENSG00000285790,0.0,0.0
ENSG00000285791,0.0,4.024554222649275
ENSG00000285792,1.083111164960794,0.0
ENSG00000285793,33.42511936204091,16.630391531249703
ENSG00000285794,0.0,0.0
FAM90A23.2,0.0,0.0
ENSG00000285796,218.74823576361192,2122.3014488653084
ENSG00000285797,14.209458397041058,0.0
ENSG00000285798,0.0,0.0
ENSG00000285799,105.68021175671188,7.967714802200333
ENSG00000285800,31.313351319944044,0.0
ENSG00000285801,15.422341348215472,5.536824061787213
ENSG00000285802,4.6142561752481885,2.3397783644262335
ENSG00000285803,140.56575123475974,8.193500362135095
ENSG00000285804,35.431125848557464,1.0348183581971822
ENSG00000285805,0.0,0.0
ENSG00000285806,17.936180939316614,0.0
ENSG00000285807,0.0,2.9164936102062566
LINC02797,11.628576812259961,0.0
ENSG00000285809,0.0,0.0
ENSG00000285810,4.916432109400099,4.271074599669676
ENSG00000285811,0.9998616994129123,10.1221311680827
ENSG00000285812,16.728981728048467,5.141509238636822
ENSG00000285813,12.448043227034468,1.9261168936338404
FAM90A14,0.0,0.0
GET1-SH3BGR,0.0,0.0
ENSG00000285816,0.0,0.0
ENSG00000285817,0.0,0.0
ENSG00000285818,0.0,0.0
ENSG00000285819,0.0,0.0
ENSG00000285820,19.154245174450633,3.2506562673267276
ENSG00000285821,17.485229225385073,66.00124055544438
ENSG00000285822,24.287759655146367,0.0
LINC02793,6.608499183068589,0.0
ENSG00000285824,0.0,0.0
CCDC15-DT,54.77885910876789,64.53048648951808
ENSG00000285826,0.0,0.0
ENSG00000285827,60.845837452932095,41.033895676305995
ENSG00000285828,0.0,0.0
ENSG00000285829,13.287748594755978,1.0871694674973196
ENSG00000285830,0.0,6.962697937002748
ENSG00000285831,169.30453612906166,22.279140346493016
FAM90A7.1,0.0,0.0
ENSG00000285833,0.0,0.0
ENSG00000285834,13.05200698706795,0.0
ENSG00000285835,5.9283512420742905,0.0
ENSG00000285836,29.959590807237497,0.0
ENSG00000285837,0.0,0.0
ENSG00000285838,31.43753724353929,0.0
ENSG00000285839,0.0,0.0
ENSG00000285840,11.10919914057635,0.0
ENSG00000285841,37.30861831580575,30.47188869068727
ENSG00000285842,0.0,0.0
SCYGR9,0.0,0.0
KCNQ5-DT,16.213239946209075,0.0
ENSG00000285845,0.0,0.0
ENSG00000285846,0.0,0.0
ENSG00000285847,55.120133645432865,6.585866284913702
ENSG00000285848,20.814230184573276,0.0
ENSG00000285849,16.890465374356435,0.0
ENSG00000285850,15.764776498295817,0.0
ENSG00000285851,39.91807116088139,8.410072065753587
ENSG00000285852,0.0,2.721604842486813
ENSG00000285853,41.36147188759033,0.0
ENSG00000285854,1.9794144337744533,1.0493396094222054
ENSG00000285855,0.0,0.0
ENSG00000285856,0.0,0.0
ENSG00000285857,66.96404466146932,5.732995469554975
ENSG00000285858,0.0,0.0
ENSG00000285859,0.0,0.0
ENSG00000285860,2.9313839897004526,1.9345581324286474
ENSG00000285861,0.0,0.0
ENSG00000285862,0.0,0.0
ENSG00000285863,0.0,2.0919769014178105
ENSG00000285864,3.7528298485764613,0.0
ENSG00000285865,0.0,0.0
LINC02852,0.0,0.0
ENSG00000285867,43.30050537399095,139.80199300355042
ENSG00000285868,9.681634580385708,0.0
LINC02858,0.0,0.0
ENSG00000285870,81.59107324539336,0.0
ENSG00000285871,1.0625233143996313,0.0
ENSG00000285872,4.056222924956644,0.0
ENSG00000285873,2.0740982615510752,0.0
ENSG00000285874,0.0,0.0
ENSG00000285876,9.609158965294979,0.0
ENSG00000285877,13.54485352903355,66.31561335421009
ENSG00000285878,17.237293863874473,0.0
ENSG00000285879,17.542165851268877,2.629812177121826
ENSG00000285880,8.130829273462274,6.350840823764826
ENSG00000285881,0.9554079230667326,0.0
ENSG00000285882,16.705187534810094,0.0
ENSG00000285883,0.0,0.0
ENSG00000285884,21.90964935304327,18.184506541861076
ENSG00000285885,1.026333256064219,0.0
ENSG00000285886,18.401419587136065,5.618961109823709
ENSG00000285887,17.188811154418673,52.02990027390811
ENSG00000285888,3.921312058373447,0.0
ENSG00000285889,21.0565346593497,0.0
ENSG00000285890,0.0,0.0
MSANTD5,0.0,0.0
ENSG00000285892,1.0533411328832014,0.0
ENSG00000285893,37.93422947170544,1.8923882652677788
ENSG00000285894,0.0,0.0
ENSG00000285895,20.725596832911332,0.0
ENSG00000285896,2.0117820001044513,0.0
ENSG00000285897,57.93340841750357,0.0
ENSG00000285898,26.917076015329847,0.0
ENSG00000285899,0.0,0.0
ENSG00000285900,0.0,6.587206386217833
ENSG00000285901,48.51265646186725,58.112171838089
ENSG00000285902,0.0,0.0
ENSG00000285903,16.17160054880947,0.0
ENSG00000285904,12.57224157874153,2.0317448426372815
BMP8B-AS1,50.05107605106852,11.339700255315922
ENSG00000285906,0.0,0.0
ENSG00000285907,72.3241544786676,14.116155046025959
ENSG00000285908,0.0,0.0
ENSG00000285909,27.16351352922064,18.292294687488635
ENSG00000285910,0.0,0.0
ENSG00000285911,0.0,0.0
ENSG00000285912,0.0,0.0
FAM90A18,0.0,0.0
ENSG00000285914,0.0,0.9737144499722769
ENSG00000285915,0.0,0.0
ENSG00000285916,5.1112947344357975,2.1994024098252476
ENSG00000285917,0.0,0.0
ENSG00000285918,27.17032441678043,0.0
ENSG00000285919,73.29998692839315,9.86785953523989
ENSG00000285920,0.0,1.0173433736891435
ENSG00000285921,0.0,0.0
ENSG00000285922,89.22163998934234,1.0378395117745487
ENSG00000285923,0.0,5.287794192321778
ENSG00000285924,0.0,0.0
ENSG00000285925,1.043334989025405,5.910469741970623
ENSG00000285926,0.0,0.0
ENSG00000285927,7.885032579683769,0.0
ENSG00000285928,0.0,0.0
ENSG00000285929,0.0,0.0
ENSG00000285930,19.304192423525045,0.0
ENSG00000285931,0.0,0.0
ENSG00000285932,0.0,4.14917457302776
ENSG00000285933,1.0508923916027006,0.0
ENSG00000285934,134.56664001148232,0.0
ENSG00000285935,5.882656038818694,0.0
ENSG00000285936,0.0,0.0
FAM90A8,0.0,0.0
ENSG00000285938,0.0,46.63525238361147
ENSG00000285939,0.0,10.350722786513554
ENSG00000285940,37.713819987095945,0.0
ENSG00000285941,0.0,0.0
ENSG00000285942,56.542784250103,8.567959138529803
ENSG00000285943,76.9290535240321,0.0
H2AL1MP,0.0,0.0
ENSG00000285945,2.049395777273217,0.0
LCE7A,0.0,0.0
ENSG00000285947,0.0,0.0
ENSG00000285948,0.0,0.0
ENSG00000285949,0.0,0.0
FAM90A10,0.0,0.0
ENSG00000285951,5.034305244848026,4.258869734656836
ENSG00000285952,0.0,0.0
ENSG00000285953,0.0,0.0
ENSG00000285954,0.0,0.0
ENSG00000285955,0.0,0.9205181803949604
ENSG00000285957,0.0,43.62974959176379
ENSG00000285958,51.50883995311827,0.0
ENSG00000285959,0.0,0.0
ENSG00000285960,2.7661999849886056,0.0
ENSG00000285961,0.9259060887896382,0.9935309950634328
FAM90A9.1,2.0825566751614817,0.0
ENSG00000285963,0.0,0.0
ENSG00000285964,0.0,0.0
ENSG00000285965,0.0,0.0
ENSG00000285966,12.05699673269882,4.184752956275354
NIPBL-DT,266.3436937604374,169.43160655154787
ENSG00000285968,0.0,0.0
ENSG00000285969,0.0,0.0
ENSG00000285970,0.0,0.0
ENSG00000285971,6.307545905313159,0.0
CERNA2,33.84712341905549,0.0
ENSG00000285973,23.829351320655896,13.938219718587915
ENSG00000285974,3.027722219496531,14.41410037027506
FAM90A7.2,0.0,0.0
ENSG00000285976,485.24570985910503,33.2969428267409
ENSG00000285977,9.072173789737622,11.589895165007093
ENSG00000285978,0.0,0.0
ENSG00000285979,17.475337768999758,18.866300599494412
ENSG00000285980,11.548873364371328,0.0
ENSG00000285981,1.992196489218048,0.0
ENSG00000285982,0.0,0.0
ENSG00000285983,38.08163962304584,0.0
ENSG00000285984,0.0,0.0
LINC02689,0.0,5.865988786660973
ENSG00000285986,0.0,0.0
ENSG00000285987,6.989356233516808,9.579952571459735
ENSG00000285988,0.0,0.0
H2AQ1P,0.0,0.0
NBEAP6,0.0,4.20454542969211
ENSG00000285991,7.285919088558588,0.0
ENSG00000285992,0.0,0.0
ENSG00000285993,0.0,0.0
ENSG00000285994,82.08527404584594,2.373590071707887
ENSG00000285995,0.0,0.0
ENSG00000285996,0.0,0.0
ENSG00000285997,0.0,0.0
ENSG00000285998,0.0,0.0
ENSG00000285999,31.944619893070765,0.0
ENSG00000286000,13.045699724910996,2.20259673224151
ENSG00000286001,0.0,27.640185063700343
ENSG00000286002,16.442551673477265,0.0
ENSG00000286003,0.0,0.0
ENSG00000286004,14.77068644631082,0.0
ENSG00000286005,0.0,0.0
ENSG00000286006,0.0,0.0
ENSG00000286007,0.0,0.0
ENSG00000286008,0.0,0.0
ENSG00000286009,1.0664566885894062,52.030237399339285
ENSG00000286010,0.0,2.2330959235502696
ENSG00000286011,16.95664644493492,1.8548504968751713
ENSG00000286013,0.0,0.0
SPDYE15,0.0,0.0
ENSG00000286015,0.0,0.0
ENSG00000286016,0.0,0.0
ENSG00000286017,0.0,0.0
ENSG00000286018,32.41589401618699,1.7734824728494678
NOTCH2NLB,673.8538021854995,80.4052817195702
ENSG00000286020,1.0402276565686481,0.0
LINC02822,413.26114555235523,91.33783224780153
ENSG00000286022,0.0,4.92519008054844
ENSG00000286023,0.0,0.0
ENSG00000286024,0.0,0.0
FAM246C,0.0,0.0
ENSG00000286026,0.0,0.0
PCSEAT,0.0,0.0
MIR34BHG,0.0,0.0
ENSG00000286030,0.0,0.0
ENSG00000286031,14.577864397261088,0.0
ENSG00000286033,257.63799171855794,10.74983829312053
ENSG00000286034,0.0,0.0
ENSG00000286035,69.68081441379742,6.315421901160598
ENSG00000286036,0.0,0.0
ENSG00000286037,83.14042579996591,21.631343005492027
SPDYE13,0.0,0.0
ENSG00000286039,44.574511954279814,108.58493088658828
ENSG00000286040,28.724536149936867,0.0
ENSG00000286041,0.0,0.0
LCAL1,68.07076275207937,0.0
ENSG00000286043,0.0,0.0
ENSG00000286044,112.70573693793024,48.65250704086561
ENSG00000286045,278.1599407275467,28.8552127887996
ENSG00000286046,11.331433117316767,1.0591597607783583
ENSG00000286047,0.0,0.0
ENSG00000286048,0.0,0.0
ENSG00000286049,0.0,0.0
ENSG00000286050,1.0264944279473462,27.02922079002543
MAGEA6-DT,0.0,0.0
ENSG00000286052,16.35618646999409,1.0193243566517698
ASDURF,0.0,34.898362884598114
ENSG00000286055,24.59121012669093,0.0
ENSG00000286056,5.76647305547937,0.0
ENSG00000286058,11.366997474775467,17.528688065174336
ENSG00000286059,30.0611179560451,6.780552367767279
ENSG00000286060,0.0,0.0
RCAN3AS,0.0,0.0
ENSG00000286062,14.05985130676023,0.0
ENSG00000286063,5.958947610494819,0.0
ENSG00000286064,0.0,0.0
ENSG00000286066,17.855273757689833,1.1035322328085444
ENSG00000286067,34.83382068274112,4.771719190905679
ENSG00000286068,0.0,3.5912408795280744
ENSG00000286069,20.2033960671873,0.9674891235472357
ENSG00000286070,0.0,333.7262847908263
ENSG00000286071,184.3585741871158,29.788948939770858
ENSG00000286072,96.09471841186249,7.32668037468743
ENSG00000286073,8.608764868330328,0.0
ENSG00000286074,0.0,0.0
ENSG00000286075,35.379539218490365,21.205394965596884
ENSG00000286076,0.0,0.0
ENSG00000286077,0.0,0.0
ENSG00000286078,0.0,0.0
ENSG00000286080,0.0,0.0
ENSG00000286081,12.093134441077298,20.416880527019735
ENSG00000286082,27.796824284005393,11.088610094139925
ENSG00000286083,0.0,0.0
ENSG00000286084,21.78917286747259,8.008259558397029
ENSG00000286085,2.081371132803447,1.8786810969803243
ENSG00000286086,16.452207479178902,13.84638914731765
ENSG00000286087,0.0,0.0
ENSG00000286088,0.0,0.0
ENSG00000286089,0.0,0.0
ENSG00000286090,7.799252285677816,3.5066588824344684
ENSG00000286092,1.0313392852512322,0.0
ENSG00000286093,0.0,6.077266873532025
SPEGNB,0.0,1.0308231929375213
ENSG00000286097,0.0,0.0
ENSG00000286098,0.0,0.0
ENSG00000286099,20.74265282086153,8.048404053232412
ENSG00000286100,49.59841162406726,6.165678177160504
ENSG00000286101,0.0,0.0
FAM246A,0.0,0.0
ENSG00000286103,18.954495720996864,23.98565828135165
ENSG00000286104,0.0,81.02140102671375
TMEM217B,0.0,0.0
NOTCH2NLR,55.718514195671176,153.93514745324322
ENSG00000286107,0.0,0.0
ENSG00000286108,38.085371442640024,0.0
ENSG00000286109,10.314955260958277,0.0
ENSG00000286110,0.0,9.311043049399654
ENSG00000286111,0.0,0.0
ENSG00000286112,0.0,0.0
ENSG00000286113,17.051404494122743,0.0
ENSG00000286114,0.0,0.0
ENSG00000286115,0.0,0.0
ENSG00000286116,52.00216514418367,0.0
ENSG00000286117,26.407776979709418,21.507709096795054
ENSG00000286118,38.0414154890642,11.839381849110746
ENSG00000286119,16.677858428773742,2.1371629016000337
ENSG00000286120,0.0,0.0
ENSG00000286121,0.0,0.0
LINC02964,244.9676231662487,11.643086937174068
ENSG00000286123,11.933405607297669,0.0
ENSG00000286124,0.0,0.0
ENSG00000286125,652.2757752889709,2617.4632209830324
ENSG00000286126,0.0,0.0
ENSG00000286127,30.30035096639615,0.0
ENSG00000286128,0.0,0.0
ENSG00000286129,24.454063651041505,213.86056555193798
ENSG00000286130,1.0421304204122641,1.799416093195282
ENSG00000286131,0.0,0.0
ENSG00000286132,1.9239099867289629,35.757959634136725
ENSG00000286133,0.0,0.0
ENSG00000286134,12.990799427382854,0.0
ENSG00000286135,12.605878708556428,0.0
ENSG00000286136,0.0,2.6750904191374247
SPDYE14,0.0,0.0
ENSG00000286138,32.67763152509633,19.644031631667975
ENSG00000286139,0.0,0.0
DERPC,108.92723692175669,43.572284592234375
ENSG00000286141,76.30225105370388,2.2335916245000758
ENSG00000286142,18.31115109176326,0.9579322266201414
ENSG00000286143,6.35880738207713,0.0
ENSG00000286144,0.0,0.0
ENSG00000286145,71.08436948460351,5.122843899255059
ENSG00000286147,2535.7162548876126,456.3907237257099
ENSG00000286150,16.862391703811102,0.8684038989008315
ENSG00000286151,0.0,0.0
ENSG00000286152,0.0,0.0
ENSG00000286153,29.681192801339108,11.213919068475178
ENSG00000286154,0.0,0.0
BMS1P23,482.93280900541237,222.26855429795552
ENSG00000286157,0.0,0.0
ENSG00000286158,0.0,0.0
ENSG00000286159,10.174349451348398,0.0
ENSG00000286160,0.0,0.0
ENSG00000286161,0.0,307.490348488038
ENSG00000286162,9.926292600303542,106.18158342188622
ENSG00000286163,83.7973642413947,57.49139315079062
ENSG00000286164,0.0,0.0
ENSG00000286165,0.0,8.587341299265997
ENSG00000286166,0.0,0.0
ENSG00000286167,8.100727509300647,0.0
ENSG00000286168,29.60347437958222,13.255260160549952
ENSG00000286170,12.76414518171,0.0
ENSG00000286171,3.8671373481111426,1.030136925026713
RNVU1-8,0.0,0.0
ENSG00000286173,0.0,0.0
ENSG00000286174,0.0,0.0
FAM246B,0.0,0.0
ENSG00000286176,39.573666251432705,0.0
ENSG00000286177,17.27848987499989,0.0
ENSG00000286179,0.0,0.0
ENSG00000286180,0.0,0.0
ENSG00000286181,0.0,1.075498442107862
ENSG00000286182,61.72247722643035,0.0
ENSG00000286183,13.570663976328893,0.0
ENSG00000286184,0.0,0.0
ENSG00000286185,0.0,0.0
ENSG00000286186,8.846514592699208,77.68241611522355
ENSG00000286187,36.141285115976,0.0
ENSG00000286188,6.671730736364571,0.0
ENSG00000286189,0.0,1.000548260789193
ENSG00000286190,21.858697295387895,0.0
ENSG00000286191,9.546598607001965,10.534638912352246
ENSG00000286192,0.0,0.0
CPLANE1-AS1,8.147291330555388,2.647407206907749
ENSG00000286194,32.69843195791625,12.717188198005472
ENSG00000286195,50.193696639697805,13.323352383291242
ENSG00000286196,59.76923698403038,11.744943648343906
ENSG00000286197,34.1448668847757,18.270495647160296
ENSG00000286198,1.012573100318783,4.0076119997610045
ENSG00000286199,2.9824867809405724,0.0
ENSG00000286201,17.752603929179617,1.1588649507846316
ENSG00000286202,2.181728112665383,0.0
ENSG00000286203,0.0,4.108155871736207
ENSG00000286204,4.54208834344949,0.0
ENSG00000286205,27.255184677634528,3.1430629893426314
ENSG00000286206,1.0406547837798312,0.0
ENSG00000286207,13.962373212998113,19.384970858016
ENSG00000286208,160.74029506435195,41.68691442525936
ENSG00000286209,0.0,1.0625864469635637
ENSG00000286210,0.0,0.0
ENSG00000286211,0.0,1.796906811062562
ENSG00000286212,7.853898837036359,1.83050655415215
ENSG00000286213,0.0,0.0
COPG2IT1,564.7023433368073,46.40723539891556
ENSG00000286215,331.014720060689,21.151543762179912
ENSG00000286216,26.299690311621067,12.405132455193353
LINC00279,38.280888913112,74.49731978549715
ENSG00000286218,5.931418550132462,0.0
NOTCH2NLC,693.1176529491372,138.77993470636738
ENSG00000286220,141.1411077739335,16.097926482830296
ENSG00000286221,0.0,0.0
ENSG00000286222,0.0,0.0
ENSG00000286223,0.0,13.314184179177001
ENSG00000286224,0.0,0.0
ENSG00000286225,0.0,0.0
ENSG00000286226,18.58252492186812,0.0
ENSG00000286227,8.438650209439503,0.0
ENSG00000286229,0.0,0.0
ENSG00000286230,5.989820528135243,9.76786549963376
ENSG00000286231,0.0,0.0
ENSG00000286232,14.950176307345302,0.0
ENSG00000286233,0.0,0.0
ENSG00000286234,0.9619721546173929,1.1348039501991232
ENSG00000286235,0.0,0.0
ENSG00000286236,0.0,0.0
ENSG00000286237,0.0,0.0
ENSG00000286238,69.92588068703147,67.43781881890754
ENSG00000286239,0.0,0.0
ENSG00000286240,3.887308676287419,3.2707831416615507
ENSG00000286241,6.178714182884647,56.49875053075291
ENSG00000286242,6.2739213872265545,4.580858931701344
ENSG00000286243,0.0,0.0
ENSG00000286244,0.0,0.0
ENSG00000286245,15.7165297189403,18.21287827757272
ENSG00000286246,0.0,0.0
ENSG00000286247,0.0,0.0
ENSG00000286248,106.90058194668127,1.0757330777677323
ENSG00000286249,0.0,3.7093938823497634
ENSG00000286250,0.0,0.0
ENSG00000286251,0.0,46.24401660094359
ENSG00000286253,11.594923099164026,14.945700132827001
ENSG00000286254,0.0,0.0
OR4F8BP,0.0,0.0
ENSG00000286256,0.0,0.0
ENSG00000286257,18.967781081248994,0.0
ENSG00000286258,0.0,0.0
ENSG00000286259,7.529878289306953,9.970649076394848
ENSG00000286260,9.62958134734856,0.0
ENSG00000286262,0.0,0.0
ENSG00000286263,31.582569692245144,0.0
ENSG00000286264,22.652039904441775,78.03071718660429
ENSG00000286266,22.85413561450976,1.909134313034484
ENSG00000286268,0.0,1.9140988233697098
ENSG00000286269,97.89190197287701,26.196355896210516
ENSG00000286270,0.0,20.12190401109284
ENSG00000286271,21.60262608445026,0.0
ENSG00000286272,637.4828776260357,6502.458002517828
ENSG00000286273,0.0,0.0
ENSG00000286274,182.31868366387704,10.960874198632366
ENSG00000286275,0.933171693200082,0.0
ENSG00000286276,0.0,0.0
ENSG00000286277,4.247217599610163,0.0
ENSG00000286278,0.0,0.0
ENSG00000286279,133.23668288689626,70.22890502296887
ENSG00000286280,19.192776903178313,8.594348890135546
ENSG00000286281,10.212951568242865,0.0
ENSG00000286282,44.06894420432155,1.8815205916030433
ENSG00000286283,0.0,0.0
ENSG00000286284,27.950604382000073,0.0
ENSG00000286285,9.673193880791898,0.0
ENSG00000286286,5.91013076598306,0.0
ENSG00000286287,0.0,0.0
ENSG00000286288,836.4132341975342,23.412719164420366
ENSG00000286289,0.0,0.0
ENSG00000286290,44.85586581268252,1.0546985035317464
ENSG00000286291,36.33480975564257,1.1013160376742637
ENSG00000286292,12.759794553535718,1.814086163492095
ENSG00000286293,771.3051866957773,39.57501543211217
ENSG00000286294,1.0252017971211531,0.0
ENSG00000286295,15.01672798543734,0.0
ENSG00000286296,7.107356110936429,0.0
ENSG00000286297,0.0,2.0582451651795193
ENSG00000286298,0.0,0.0
ENSG00000286299,18.77042018613527,2.0092161400058677
ENSG00000286300,0.0,0.0
ENSG00000286301,14.974829193628995,0.0
ENSG00000286302,17.904887395232798,4.767655857100341
ENSG00000286303,0.0,0.0
ENSG00000286304,0.0,0.0
ENSG00000286305,23.84749772267025,0.0
ENSG00000286306,0.0,0.0
ENSG00000286307,12.308012967037273,0.0
ENSG00000286308,0.0,0.0
ENSG00000286309,0.0,0.0
ENSG00000286310,26.312830988884656,0.0
ENSG00000286311,0.0,1.9862798695045587
ENSG00000286312,4.2249621950051885,30.152319547336543
ENSG00000286313,8.637637125645979,0.0
ENSG00000286314,6948.727133042905,9495.2317707794
ENSG00000286315,0.9831699269573982,8.650099487897934
ENSG00000286316,0.0,0.0
ENSG00000286317,0.0,0.0
